source,source_job_id,company,title,location,latitude,longitude,employment_type,workplace_type,detected_intents,course_scores,url
lever,4eace932-a330-48ea-af58-8b4d6cbed953,Shield AI,"Manager, Propulsion (Fuel System) (R5088)","Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/4eace932-a330-48ea-af58-8b4d6cbed953
lever,baa26dc6-33b2-4678-8101-edaada14b880,Shield AI,"Manager, Propulsion (Systems & Components) (R5087)","Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 12, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/baa26dc6-33b2-4678-8101-edaada14b880
lever,b7059120-c128-4442-9a61-fb6fdecb057e,Shield AI,"Manager, Propulsion (Test) (R5089)","Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/b7059120-c128-4442-9a61-fb6fdecb057e
lever,ac3eb263-7cb3-4c06-a3df-bbfce7f31b46,Shield AI,"Manager, Quality (R5120)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 17, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/ac3eb263-7cb3-4c06-a3df-bbfce7f31b46
lever,4b31c2db-feb0-4a4f-96e3-20af7b267e2d,Shield AI,"Manager, Simulation Engineering (R4870)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/4b31c2db-feb0-4a4f-96e3-20af7b267e2d
lever,1120529c-2f7d-4b27-a29b-50976c49c433,Shield AI,"Manager, Software - Perception (R3770)","Washington, DC",38.89511,-77.03637,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/1120529c-2f7d-4b27-a29b-50976c49c433
lever,bfcf87d0-60b0-4769-bc65-4a5544b43278,Shield AI,"Manager, Software Engineering - System Update Tools (R4745)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/bfcf87d0-60b0-4769-bc65-4a5544b43278
lever,4dba3daf-9cfb-45d9-8dc6-4cc2abf4e367,Shield AI,"Manager, Software Engineering (R5966)","San Diego, California",32.71571,-117.16472,,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/4dba3daf-9cfb-45d9-8dc6-4cc2abf4e367
lever,d4dd7743-41c3-4d5f-9a6e-e305aebd8541,Shield AI,"Manager, Software Test & Autonomation (R5461)","San Diego, California",32.71571,-117.16472,Full Time Employee,onsite,,"{""electrical_engineering"": 15, ""computer_science"": 49, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/d4dd7743-41c3-4d5f-9a6e-e305aebd8541
lever,8ab0ecee-89be-4670-bcc0-055b8afbf254,Shield AI,Mission Systems Software Engineer - BlueSky (R5199),"Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/8ab0ecee-89be-4670-bcc0-055b8afbf254
lever,a6f44fdc-093f-4db6-9f88-5181ec75f895,Shield AI,Mission Systems Software Engineer (R5888),"Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/a6f44fdc-093f-4db6-9f88-5181ec75f895
